컴공-----------
GEB1105-097	 	Academic English 1	1	2.0	교양필수	수5,6,금3(5남237)	브래들리	상대평가	라군 트랙1,
GEB1105-098	 	Academic English 1	1	2.0	교양필수	수5,6,금3(5남132)	스트롱	상대평가	라군 트랙1,
GEB1105-099	 	Academic English 1	1	2.0	교양필수	월4,목5,6(5남233)	브로케티	상대평가	라군 트랙2,
GEB1105-100	 	Academic English 1	1	2.0	교양필수	월4,목5,6(5남432B)	스트롱	상대평가	라군 트랙2,
GEB1105-101	 	Academic English 1	1	2.0	교양필수	월4,목5,6(5남237)	헴브리	상대평가	라군 트랙2,
GEB1105-102	 	Academic English 1	1	2.0	교양필수	월4,목5,6(5남231)	잉글스	상대평가	라군 트랙2,
GEB1105-103	 	Academic English 1	1	2.0	교양필수	월4,목5,6(5남536A)	태	상대평가	라군 트랙2,
GEB1105-104	 	Academic English 1	1	2.0	교양필수	월4,목5,6(5남537)	랜디	상대평가	라군 트랙2,
GEB1105-105	 	Academic English 1	1	2.0	교양필수	월4,목5,6(5남433B)	톰	상대평가	라군 트랙2,
GEB1105-106	 	Academic English 1	1	2.0	교양필수	월4,목5,6(5남235)	맥납	상대평가	라군 트랙2,
GEB1105-107	 	Academic English 1	1	2.0	교양필수	월4,목5,6(5남133)	마콰르트	상대평가	라군 트랙2,
GEB1105-108	 	Academic English 1	1	2.0	교양필수	월4,목5,6(5남538A)	안토니	상대평가	라군 트랙2,
GEB1105-109	 	Academic English 1	1	2.0	교양필수	월4,목5,6(5남433A)	장진이	상대평가	라군 트랙2,
GEB1105-110	 	Academic English 1	1	2.0	교양필수	월4,목5,6(5남234)	크리스틀	상대평가	라군 트랙2,
GEB1105-111	 	Academic English 1	1	2.0	교양필수	월4,목5,6(5남239)	스티븐	상대평가	라군 트랙2,
GEB1105-112	 	Academic English 1	1	2.0	교양필수	월4,목5,6(5남536B)	그레고리맥닐	상대평가	라군 트랙2,
GEB1105-113	 	Academic English 1	1	2.0	교양필수	수5,6,금3(5남536B)	래도윅	상대평가	라군 트랙3,
GEB1105-114	 	Academic English 1	1	2.0	교양필수	수5,6,금3(5남234)	코너	상대평가	라군 트랙3,
GEB1105-115	 	Academic English 1	1	2.0	교양필수	수5,6,금3(5남233)	리차드	상대평가	라군 트랙3,
GEB1105-116	 	Academic English 1	1	2.0	교양필수	수5,6,금3(5남536A)	아이린	상대평가	라군 트랙3,
GEB1105-117	 	Academic English 1	1	2.0	교양필수	수5,6,금3(5남231)	스탠스필드	상대평가	라군 트랙3,
GEB1105-118	 	Academic English 1	1	2.0	교양필수	수5,6,금3(5남131)	스크리브너	상대평가	라군 트랙3,
GEB1105-119	 	Academic English 1	1	2.0	교양필수	수5,6,금3(5남239)	그레고리맥닐	상대평가	라군 트랙3,
GEB1105-120	 	Academic English 1	1	2.0	교양필수	수5,6,금3(5남235)	엠버	상대평가	라군 트랙3,
GEB1105-121	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남433A)	스콧 쉐이퍼	상대평가	마군 트랙1,
GEB1105-122	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남538A)	레슬리	상대평가	마군 트랙1,
GEB1105-123	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남537)	스티브콘틱	상대평가	마군 트랙1,
GEB1105-124	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남432B)	크리스	상대평가	마군 트랙1,
GEB1105-125	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남433B)	데이비드고체	상대평가	마군 트랙1,
GEB1105-126	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남133)	제이김	상대평가	마군 트랙1,
GEB1105-127	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남237)	브래들리	상대평가	마군 트랙1,
GEB1105-128	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남132)	장진이	상대평가	마군 트랙1,
GEB1105-129	 	Academic English 1	1	2.0	교양필수	화5,6,금4(5남233)	브로케티	상대평가	마군 트랙2,
GEB1105-130	 	Academic English 1	1	2.0	교양필수	화5,6,금4(5남432B)	스트롱	상대평가	마군 트랙2,
GEB1105-131	 	Academic English 1	1	2.0	교양필수	화5,6,금4(5남237)	헴브리	상대평가	마군 트랙2,
GEB1105-132	 	Academic English 1	1	2.0	교양필수	화5,6,금4(5남231)	잉글스	상대평가	마군 트랙2,
GEB1105-133	 	Academic English 1	1	2.0	교양필수	화5,6,금4(5남536A)	태	상대평가	마군 트랙2,
GEB1105-134	 	Academic English 1	1	2.0	교양필수	화5,6,금4(5남537)	랜디	상대평가	마군 트랙2,
GEB1105-135	 	Academic English 1	1	2.0	교양필수	화5,6,금4(5남433B)	톰	상대평가	마군 트랙2,
GEB1105-136	 	Academic English 1	1	2.0	교양필수	화5,6,금4(5남235)	맥납	상대평가	마군 트랙2,
GEB1105-137	 	Academic English 1	1	2.0	교양필수	화5,6,금4(5남133)	마콰르트	상대평가	마군 트랙2,
GEB1105-138	 	Academic English 1	1	2.0	교양필수	화5,6,금4(5남538A)	안토니	상대평가	마군 트랙2,
GEB1105-139	 	Academic English 1	1	2.0	교양필수	화5,6,금4(5남433A)	장진이	상대평가	마군 트랙2,
GEB1105-140	 	Academic English 1	1	2.0	교양필수	화5,6,금4(5남234)	크리스틀	상대평가	마군 트랙2,
GEB1105-141	 	Academic English 1	1	2.0	교양필수	화5,6,금4(5남239)	스티븐	상대평가	마군 트랙2,
GEB1105-142	 	Academic English 1	1	2.0	교양필수	화5,6,금4(5남536B)	그레고리맥닐	상대평가	마군 트랙2,
GEB1105-143	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남536B)	래도윅	상대평가	마군 트랙3,
GEB1105-144	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남234)	코너	상대평가	마군 트랙3,
GEB1105-145	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남233)	리차드	상대평가	마군 트랙3,
GEB1105-146	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남536A)	아이린	상대평가	마군 트랙3,
GEB1105-147	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남231)	스탠스필드	상대평가	마군 트랙3,
GEB1105-148	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남131)	스크리브너	상대평가	마군 트랙3,
GEB1105-149	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남239)	그레고리맥닐	상대평가	마군 트랙3,
GEB1105-150	 	Academic English 1	1	2.0	교양필수	화4,금5,6(5남235)	엠버	상대평가	마군 트랙3,
GEB1105-151	 	Academic English 1	1	2.0	교양필수	토8,9,10(6-427)	스티브콘틱	상대평가	융합기술경영학부 소속생만 수강 가능,

대영끝-----------------

영문강독--------------------

GEB1104-001	 	Academic English Reading	2	2.0	교양필수	셀0(웹강의)	정혜경	상대평가	트랙1,
GEB1104-002	 	Academic English Reading	2	2.0	교양필수	셀0(웹강의)	정혜경	상대평가	트랙1,
GEB1104-003	 	Academic English Reading	2	2.0	교양필수	셀0(웹강의)	정혜경	상대평가	트랙1,
GEB1104-004	 	Academic English Reading	2	2.0	교양필수	셀0(웹강의)	정혜경	상대평가	트랙1,
GEB1104-005	 	Academic English Reading	2	2.0	교양필수	셀0(웹강의)	박선주	상대평가	트랙1,
GEB1104-006	 	Academic English Reading	2	2.0	교양필수	셀0(웹강의)	이관수	상대평가	트랙2,
GEB1104-007	 	Academic English Reading	2	2.0	교양필수	셀0(웹강의)	이관수	상대평가	트랙2,
GEB1104-008	 	Academic English Reading	2	2.0	교양필수	셀0(웹강의)	이관수	상대평가	트랙2,
GEB1104-009	 	Academic English Reading	2	2.0	교양필수	셀0(웹강의)	이관수	상대평가	트랙2,
GEB1104-010	 	Academic English Reading	2	2.0	교양필수	셀0(웹강의)	유영종	상대평가	트랙2,

영문강독 끝--------------

인하 공학교육 혁신센터----------

ACE1001-001	 	창의적 사고	전체	3.0	교양필수	금1,2,3(5동115)	이영태	상대평가	 
ACE1001-002	 	창의적 사고	전체	3.0	교양필수	화7,목8,9(5동113)	진성희	상대평가	 
ACE1001-003	 	창의적 사고	전체	3.0	교양필수	화8,9,목7(5동113)	진성희	상대평가	 
ACE1001-004	 	창의적 사고	전체	3.0	교양필수	금7,8,9(5동113)	유미나	상대평가	 
ACE1002-001	 	과학기술과 지식재산	전체	3.0	교양필수	월4,5,6(5동113)	최규승	상대평가	 
ACE1002-002	 	과학기술과 지식재산	전체	3.0	교양필수	화1,2(5동113) /목3(5동210)	지선구	상대평가	 
ACE1002-003	 	과학기술과 지식재산	전체	3.0	교양필수	화7,목8,9(5동115)	지선구	상대평가	 
ACE1002-004	 	과학기술과 지식재산	전체	3.0	교양필수	수1,2,3(5동113)	박찬정	상대평가	 
ACE1002-005	 	과학기술과 지식재산	전체	3.0	교양필수	수7,8,9(5동113)	박찬정	상대평가	 
ACE1002-006	 	과학기술과 지식재산	전체	3.0	교양필수	금1,2,3(5동113)	김보정	상대평가	 
ACE1002-007	 	과학기술과 지식재산	전체	3.0	교양필수	금5,6,7(5동202)	김보정	상대평가	 
ACE1003-001	 	테크노 경영	전체	3.0	교양필수	수9,10,11(2남225)	우성권	상대평가	 
ACE1003-002	 	테크노 경영	전체	3.0	교양필수	수9,10,11(2북364)	이희남	상대평가	 
ACE1003-003	 	테크노 경영	전체	3.0	교양필수	목1,2,3(5동113)	이창호	상대평가	 
ACE1003-004	 	테크노 경영	전체	3.0	교양필수	목1,2,3(9-514)	신도형	상대평가	 
ACE9501-001	 	다학년 연구프로젝트 1	전체	1.0	전공선택	월10(하-414)	김학일	상대평가	 
ACE9501-002	 	다학년 연구프로젝트 1	전체	1.0	전공선택	월10(2북364)	김주형	상대평가	 
ACE9501-003	 	다학년 연구프로젝트 1	전체	1.0	전공선택	월10(4-320)	김태정	상대평가	 
GEF1119-001	 	유학생을 위한 대학생활 안내	전체	1.0	교양필수	수9(본관소강당)	최기영	상대평가	 
ACE4001-001	 	공학과 윤리	4	2.0	교양필수	금1,2(5동110)	이양수	상대평가	 
ACE4001-002	 	공학과 윤리	4	2.0	교양필수	금3,4(5동110)	이양수	상대평가	 
ACE4001-003	 	공학과 윤리	4	2.0	교양필수	금6,7(5동115)	이양수	상대평가	 
ACE4001-004	 	공학과 윤리	4	2.0	교양필수	금8,9(5동115)	이양수	상대평가	 
ACE4001-005	 	공학과 윤리	4	2.0	교양필수	금1,2(5동215)	정성관	상대평가	 
ACE4001-006	 	공학과 윤리	4	2.0	교양필수	금3,4(5동215)	정성관	상대평가	 
ACE4001-007	 	공학과 윤리	4	2.0	교양필수	금6,7(5동215)	정성관	상대평가	 
ACE4001-008	 	공학과 윤리	4	2.0	교양필수	금8,9(5동215)	정성관	상대평가	 
ACE4001-009	 	공학과 윤리	4	2.0	교양필수	목1,2(5동213)	박상태	상대평가	 
ACE4001-010	 	공학과 윤리	4	2.0	교양필수	목3,4(5동213)	박상태	상대평가	 
ACE4001-011	 	공학과 윤리	4	2.0	교양필수	목6,7(5동202)	박상태	상대평가	 
ACE4001-012	 	공학과 윤리	4	2.0	교양필수	월3,4(5동110)	정현철	상대평가	

인하 공학 교육 혁신센터 끝--------------
